catchment_id,downstream_id,basin_id,longitude,latitude,upstream_area_km2,is_river_mouth,flow_status_row,flow_status_col,point_flow_status,nearest_water_distance_km,match_class
5117817,5119616,45635,104.4070816040039,48.31624984741211,50039.353344,0,1416,4170,0,0.6541599172435759,near water
4523917,4523916,45635,71.33208465576172,38.29875183105469,66325.66784,0,2630,161,2,0.04896647242054217,on perennial
4525592,4523792,45635,71.4004135131836,50.756248474121094,50301.915136,0,1120,169,1,0.1492907232396129,on intermittent
4531053,4529253,45635,71.7004165649414,44.66208267211914,60620.886016,0,1859,206,1,0.4153970254428867,on intermittent
4781175,4779375,45635,85.59208679199219,52.4154167175293,57955.28704,0,919,1889,2,0.28983571250034784,on perennial
4770420,4768620,45635,85.00041961669922,47.936248779296875,62633.242624,0,1462,1818,1,0.2653388171561417,on intermittent
5072806,5072805,45635,101.8429183959961,49.3962516784668,71304.224768,0,1285,3859,0,0.7511781937238967,near water
4957584,4955784,45635,95.36958312988281,51.54458236694336,55197.7984,0,1024,3075,2,0.43111995302103745,on perennial
5119616,5121416,45635,104.49958038330078,48.37041473388672,50445.176832,0,1409,4181,0,1.0996874521768039,near water
4523916,4522116,45635,71.27708435058594,38.31291580200195,68487.983104,0,2628,154,2,0.305778081573701,on perennial
4523792,4523791,45635,71.34208679199219,50.83791732788086,50386.149376,0,1110,162,1,0.11457157228298599,on intermittent
4529253,4527453,45635,71.59791564941406,44.6904182434082,60652.204032,0,1855,193,1,0.22549879378529944,on intermittent
4779375,4777575,45635,85.50041961669922,52.41208267211914,58215.247872,0,919,1878,1,0.29580434809927886,on intermittent
4768620,4766821,45635,84.85124969482422,47.87874984741211,62831.149056,0,1469,1800,2,0.3190762976560803,on perennial
5072805,5074605,45635,101.92124938964844,49.408748626708984,71412.580352,0,1283,3869,1,0.3057333666521265,on intermittent
4955784,4953984,45635,95.3004150390625,51.536251068115234,55940.182016,0,1025,3066,2,0.39506456765600173,on perennial
5121416,5119615,45635,104.5320816040039,48.4154167175293,50558.062592,0,1404,4185,0,1.4071428987175658,near water
4522116,4520316,45635,71.18374633789062,38.352081298828125,68712.710144,0,2623,143,2,0.4497796200714586,on perennial
4523791,4523790,45635,71.32958221435547,50.91958236694336,50470.027264,0,1100,161,1,0.2428672565400847,on intermittent
4527453,4527452,45635,71.56124877929688,44.700416564941406,60745.834496,0,1854,189,1,0.16811336118172424,on intermittent
4777575,4775775,45635,85.34625244140625,52.45624923706055,58344.914944,0,914,1860,2,0.217567614940824,on perennial
4766821,4765021,45635,84.8004150390625,47.86375045776367,62920.073216,0,1471,1793,1,0.5033462880976081,on intermittent
5074605,5074606,45635,101.95708465576172,49.40041732788086,71486.734336,0,1284,3873,1,0.27806376758853923,on intermittent
4953984,4952184,45635,95.19291687011719,51.568748474121094,56613.654528,0,1021,3053,2,0.44402748252686774,on perennial
5119615,5121415,45635,104.54792022705078,48.43208312988281,50685.505536,0,1402,4187,0,0.7490080718522077,near water
4520316,4520315,45635,71.12875366210938,38.39958190917969,68993.179648,0,2618,136,0,0.7099308219899731,near water
4523790,4521990,45635,71.27958679199219,50.943748474121094,50556.694528,0,1097,155,1,0.310823854162742,on intermittent
4527452,4525652,45635,71.50041961669922,44.70541763305664,61314.281472,0,1853,181,1,0.4302178800089436,on intermittent
4775775,4772175,45635,85.22958374023438,52.45624923706055,58536.554496,0,914,1846,2,0.2905759903668048,on perennial
4765021,4763221,45635,84.7004165649414,47.85874938964844,63048.310784,0,1471,1781,1,0.273660489507722,on intermittent
5074606,5076406,45635,102.00208282470703,49.401248931884766,71520.714752,0,1284,3879,0,0.3697869034521929,near water
4952184,4950383,45635,95.11708068847656,51.59958267211914,56856.694784,0,1018,3044,2,0.24550135745520638,on perennial
5121415,5123214,45635,104.51875305175781,48.49958419799805,51501.71136,0,1393,4184,0,0.57537571257157,near water
4520315,4518515,45635,71.03791809082031,38.43541717529297,69275.082752,0,2613,125,2,0.41987200236555683,on perennial
4521990,4520190,45635,71.15374755859375,50.98374938964844,50603.802624,0,1092,139,1,0.40152825812634585,on intermittent
4525652,4523852,45635,71.32958221435547,44.75791549682617,61772.087296,0,1847,161,1,0.22174032166438246,on intermittent
4772175,4770375,45635,85.0504150390625,52.424583435058594,60690.30912,0,918,1824,2,0.27156545185011366,on perennial
4763221,4761421,45635,84.60041809082031,47.80125045776367,63101.292544,0,1478,1769,1,0.1972861333375996,on intermittent
5076406,5078206,45635,102.16542053222656,49.32875061035156,73677.922304,0,1293,3898,1,0.20306730792820646,on intermittent
4950383,4948583,45635,95.00041961669922,51.6470832824707,57272.246272,0,1012,3030,2,0.08633245990959303,on perennial
5123214,5121414,45635,104.555419921875,48.590415954589844,51626.487808,0,1382,4188,1,0.4407603939792746,on intermittent
